Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT,RISK
33267,1973,WSA,EFSA0120899,MIIS,,19/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,23/10/18,2018,,0
33268,8741,WSA,EFSA0121174,FLXI,8.0,24/9/18,2018,484.0,22/8/18,Wednesday,HOLIDAY,3,23/10/18,2018,,0
33269,2785,WSA,EFSA0119718,MIIS,,26/8/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,24/10/18,2018,,0
33270,5276,WSA,EFSA0120929,FLXI,4.0,20/9/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,24/10/18,2018,,0
33271,5585,WSA,EFSA0120948,MIIS,,20/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,24/10/18,2018,,0
33272,8582,WSA,EFSA0121175,FLXI,3.0,24/9/18,2018,495.0,22/8/18,Wednesday,HOLIDAY,3,24/10/18,2018,,0
33273,1589,WSA,EFSA0120110,MIIS,,3/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,25/10/18,2018,,0
33274,5384,WSA,EFSA0120696,FLXI,7.0,15/9/18,2018,164.35,22/8/18,Wednesday,HOLIDAY,3,28/10/18,2018,,0
33275,4418,WSA,EFSA0120051,FLXI,7.0,2/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,30/10/18,2018,,0
33276,3356,WSA,EFSA0120521,FLXI,7.0,11/9/18,2018,88.05,22/8/18,Wednesday,HOLIDAY,3,30/10/18,2018,,0
33277,1951,WSA,EFSA0120863,BIRT,,18/9/18,2018,30.0,22/8/18,Wednesday,HOLIDAY,3,31/10/18,2018,,0
33278,2791,WSA,EFSA0120471,FLXI,1.0,10/9/18,2018,62.4,22/8/18,Wednesday,HOLIDAY,3,1/11/18,2018,,0
33279,1833,WSA,EFSA0120651,FLXI,3.0,14/9/18,2018,110.0,22/8/18,Wednesday,HOLIDAY,3,2/11/18,2018,,0
33280,7613,WSA,EFSA0120707,MIIS,,15/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,2/11/18,2018,,0
33281,1456,WSA,EFSA0121012,BIRT,,21/9/18,2018,0.6,22/8/18,Wednesday,HOLIDAY,3,2/11/18,2018,,0
33282,5498,WSA,EFSA0121271,FLXI,8.0,26/9/18,2018,477.0,22/8/18,Wednesday,HOLIDAY,3,2/11/18,2018,,0
33283,8682,WSA,EFSA0120182,BIRT,,4/9/18,2018,30.0,22/8/18,Wednesday,HOLIDAY,3,3/11/18,2018,,1
33284,1661,WSA,EFSA0121025,FLXI,5.0,22/9/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,7/11/18,2018,,1
33285,7261,WSA,EFSA0120598,FLXI,5.0,13/9/18,2018,248.0,22/8/18,Wednesday,HOLIDAY,3,9/11/18,2018,,1
33286,2145,WSA,EFSA0120980,FLXI,5.0,21/9/18,2018,250.0,22/8/18,Wednesday,HOLIDAY,3,11/11/18,2018,,1
33287,4768,WSA,EFSA0121380,FLXI,6.0,28/9/18,2018,459.0,22/8/18,Wednesday,HOLIDAY,3,11/11/18,2018,,1
33288,3612,WSA,EFSA0120662,FLXI,7.0,14/9/18,2018,49.5,22/8/18,Wednesday,HOLIDAY,3,12/11/18,2018,,1
33289,2369,WSA,EFSA0120683,FLXI,2.0,15/9/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,12/11/18,2018,,1
33290,10892,WSA,EFSA0121116,FLXI,7.0,23/9/18,2018,471.0,22/8/18,Wednesday,HOLIDAY,3,15/11/18,2018,,1
33291,8021,WSA,EFSA0120893,MIIS,,19/9/18,2018,100.0,22/8/18,Wednesday,HOLIDAY,3,17/11/18,2018,,1
33292,8091,WSA,EFSA0121222,FLXI,4.0,25/9/18,2018,455.0,22/8/18,Wednesday,HOLIDAY,3,17/11/18,2018,,1
33293,10007,WSA,EFSA0120932,FLXI,4.0,20/9/18,2018,500.0,22/8/18,Wednesday,HOLIDAY,3,19/11/18,2018,,1
33294,11763,WSA,EFSA0121469,FLXI,5.0,30/9/18,2018,483.0,22/8/18,Wednesday,HOLIDAY,3,21/11/18,2018,,1
33295,7835,WSA,EFSA0121170,FLXI,4.0,24/9/18,2018,481.0,22/8/18,Wednesday,HOLIDAY,3,23/11/18,2018,,1
33296,8415,WSA,EFSA0121274,FLXI,4.0,26/9/18,2018,483.0,22/8/18,Wednesday,HOLIDAY,3,24/11/18,2018,,1
33297,3089,WSA,EFSA0119691,MIIS,,25/8/18,2018,91.0,23/8/18,Thursday,WEEKDAY,3,20/9/18,2018,,0
33298,4999,WSA,EFSA0119603,MIIS,,24/8/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,23/9/18,2018,,0
33299,7683,WSA,EFSA0119635,FLXI,3.0,25/8/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,25/9/18,2018,,1
33300,5399,WSA,EFSA0119732,FLXI,2.0,26/8/18,2018,19.0,23/8/18,Thursday,WEEKDAY,3,28/9/18,2018,,0
33301,7443,WSA,EFSA0120252,BIRT,,5/9/18,2018,37.0,23/8/18,Thursday,WEEKDAY,3,28/9/18,2018,,0
33302,9559,WSA,EFSA0119823,BIRT,,28/8/18,2018,30.0,23/8/18,Thursday,WEEKDAY,3,29/9/18,2018,,0
33303,1672,WSA,EFSA0119801,FLXI,5.0,28/8/18,2018,458.0,23/8/18,Thursday,WEEKDAY,3,30/9/18,2018,,0
33304,10107,WSA,EFSA0119918,FLXI,3.0,30/8/18,2018,59.0,23/8/18,Thursday,WEEKDAY,3,30/9/18,2018,,0
33305,10907,WSA,EFSA0120091,MIIS,,2/9/18,2018,98.0,23/8/18,Thursday,WEEKDAY,3,30/9/18,2018,,0
33306,3892,WSA,EFSA0119613,BIRT,,24/8/18,2018,26.0,23/8/18,Thursday,WEEKDAY,3,1/10/18,2018,,0
33307,9163,WSA,EFSA0119890,FLXI,4.0,30/8/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,1/10/18,2018,,0
33308,3568,WSA,EFSA0119815,MIIS,,28/8/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,4/10/18,2018,,0
33309,2451,WSA,EFSA0120047,FLXI,5.0,2/9/18,2018,140.35,23/8/18,Thursday,WEEKDAY,3,6/10/18,2018,,0
33310,10981,WSA,EFSA0119908,FLXI,3.0,30/8/18,2018,110.42,23/8/18,Thursday,WEEKDAY,3,7/10/18,2018,,0
33311,5294,WSA,EFSA0119998,FLXI,5.0,1/9/18,2018,122.0,23/8/18,Thursday,WEEKDAY,3,7/10/18,2018,,0
33312,7043,WSA,EFSA0119715,MIIS,,26/8/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,9/10/18,2018,,0
33313,1843,WSA,EFSA0120072,BIRT,,2/9/18,2018,20.0,23/8/18,Thursday,WEEKDAY,3,9/10/18,2018,,0
33314,11147,WSA,EFSA0119901,FLXI,4.0,30/8/18,2018,272.0,23/8/18,Thursday,WEEKDAY,3,12/10/18,2018,,0
33315,8139,WSA,EFSA0121017,MIIS,,21/9/18,2018,104.0,23/8/18,Thursday,WEEKDAY,3,12/10/18,2018,,0
33316,10811,WSA,EFSA0120282,MIIS,,6/9/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,13/10/18,2018,,0
33317,8279,WSA,EFSA0121016,FLXI,5.0,21/9/18,2018,496.0,23/8/18,Thursday,WEEKDAY,3,13/10/18,2018,,1
33318,11874,WSA,EFSA0121076,MIIS,,22/9/18,2018,102.0,23/8/18,Thursday,WEEKDAY,3,13/10/18,2018,,0
33319,6402,WSA,EFSA0120568,BIRT,,12/9/18,2018,30.0,23/8/18,Thursday,WEEKDAY,3,14/10/18,2018,,0
33320,1458,WSA,EFSA0119942,FLXI,4.0,31/8/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,15/10/18,2018,,1
33321,7420,WSA,EFSA0120421,FLXI,3.0,9/9/18,2018,54.7,23/8/18,Thursday,WEEKDAY,3,15/10/18,2018,,0
33322,9901,WSA,EFSA0120652,FLXI,3.0,14/9/18,2018,101.0,23/8/18,Thursday,WEEKDAY,3,15/10/18,2018,,0
33323,10304,WSA,EFSA0121073,FLXI,6.0,22/9/18,2018,483.0,23/8/18,Thursday,WEEKDAY,3,15/10/18,2018,,0
33324,7876,WSA,EFSA0119864,FLXI,7.0,29/8/18,2018,48.6,23/8/18,Thursday,WEEKDAY,3,17/10/18,2018,,0
33325,9052,WSA,EFSA0119949,FLXI,7.0,31/8/18,2018,341.0,23/8/18,Thursday,WEEKDAY,3,17/10/18,2018,,0
33326,10720,WSA,EFSA0121173,FLXI,1.0,24/9/18,2018,473.0,23/8/18,Thursday,WEEKDAY,3,17/10/18,2018,,0
33327,8627,WSA,EFSA0119699,FLXI,5.0,26/8/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,18/10/18,2018,,0
33328,7393,WSA,EFSA0120389,FLXI,3.0,9/9/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,20/10/18,2018,,0
33329,7481,WSA,EFSA0120609,MIIS,,13/9/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,20/10/18,2018,,0
33330,9207,WSA,EFSA0119850,FLXI,4.0,29/8/18,2018,138.0,23/8/18,Thursday,WEEKDAY,3,21/10/18,2018,,0
33331,6870,WSA,EFSA0121275,FLXI,1.0,26/9/18,2018,464.0,23/8/18,Thursday,WEEKDAY,3,21/10/18,2018,,0
33332,3653,WSA,EFSA0121329,FLXI,1.0,27/9/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,22/10/18,2018,,0
33333,6475,WSA,EFSA0120672,BIRT,,14/9/18,2018,7.2,23/8/18,Thursday,WEEKDAY,3,23/10/18,2018,,0
33334,5528,WSA,EFSA0120889,FLXI,2.0,19/9/18,2018,180.0,23/8/18,Thursday,WEEKDAY,3,23/10/18,2018,,0
33335,7745,WSA,EFSA0121327,FLXI,3.0,27/9/18,2018,487.0,23/8/18,Thursday,WEEKDAY,3,23/10/18,2018,,0
33336,1394,WSA,EFSA0121331,FLXI,1.0,27/9/18,2018,450.0,23/8/18,Thursday,WEEKDAY,3,23/10/18,2018,,0
33337,7252,WSA,EFSA0119943,FLXI,4.0,31/8/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,25/10/18,2018,,0
33338,7444,WSA,EFSA0120813,FLXI,3.0,17/9/18,2018,26.0,23/8/18,Thursday,WEEKDAY,3,27/10/18,2018,,0
33339,10906,WSA,EFSA0120505,FLXI,3.0,11/9/18,2018,214.0,23/8/18,Thursday,WEEKDAY,3,29/10/18,2018,,1
33340,9880,WSA,EFSA0120374,BIRT,,8/9/18,2018,7.2,23/8/18,Thursday,WEEKDAY,3,31/10/18,2018,,1
33341,1672,WSA,EFSA0121088,FLXI,3.0,23/9/18,2018,183.0,23/8/18,Thursday,WEEKDAY,3,1/11/18,2018,,0
33342,3584,WSA,EFSA0120779,FLXI,1.0,17/9/18,2018,360.0,23/8/18,Thursday,WEEKDAY,3,2/11/18,2018,,1
33343,2088,WSA,EFSA0121048,FLXI,3.0,22/9/18,2018,50.0,23/8/18,Thursday,WEEKDAY,3,3/11/18,2018,,1
33344,3952,WSA,EFSA0120928,FLXI,3.0,20/9/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,4/11/18,2018,,0
33345,2673,WSA,EFSA0120357,MIIS,,8/9/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,5/11/18,2018,,0
33346,7613,WSA,EFSA0120781,FLXI,5.0,17/9/18,2018,240.0,23/8/18,Thursday,WEEKDAY,3,5/11/18,2018,,0
33347,8443,WSA,EFSA0121522,FLXI,2.0,1/10/18,2018,467.0,23/8/18,Thursday,WEEKDAY,3,7/11/18,2018,,1
33348,6006,WSA,EFSA0120770,FLXI,2.0,17/9/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,9/11/18,2018,,1
33349,8949,WSA,EFSA0120785,FLXI,7.0,17/9/18,2018,200.0,23/8/18,Thursday,WEEKDAY,3,9/11/18,2018,,1
33350,1957,WSA,EFSA0120640,FLXI,4.0,14/9/18,2018,500.0,23/8/18,Thursday,WEEKDAY,3,10/11/18,2018,,1
33351,3458,WSA,EFSA0121028,FLXI,4.0,22/9/18,2018,350.0,23/8/18,Thursday,WEEKDAY,3,10/11/18,2018,,1
33352,3457,WSA,EFSA0121041,MIIS,,22/9/18,2018,100.0,23/8/18,Thursday,WEEKDAY,3,19/11/18,2018,,1
33353,8542,WSA,EFSA0120983,FLXI,1.0,21/9/18,2018,148.0,23/8/18,Thursday,WEEKDAY,3,20/11/18,2018,,1
33354,1829,WSA,EFSA0121325,FLXI,4.0,27/9/18,2018,464.0,23/8/18,Thursday,WEEKDAY,3,22/11/18,2018,,1
33355,6498,WSA,EFSA0119983,MIIS,,31/8/18,2018,99.0,24/8/18,Friday,WEEKDAY,3,25/9/18,2018,,0
33356,5487,WSA,EFSA0119869,BIRT,,29/8/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,29/9/18,2018,,0
33357,9763,WSA,EFSA0120025,FLXI,2.0,1/9/18,2018,14.0,24/8/18,Friday,WEEKDAY,3,4/10/18,2018,,0
33358,2121,WSA,EFSA0120589,BIRT,,12/9/18,2018,32.0,24/8/18,Friday,WEEKDAY,3,7/10/18,2018,,0
33359,4459,WSA,EFSA0119714,MIIS,,26/8/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,8/10/18,2018,,0
33360,7414,WSA,EFSA0119806,FLXI,7.0,28/8/18,2018,245.0,24/8/18,Friday,WEEKDAY,3,8/10/18,2018,,0
33361,1977,WSA,EFSA0119672,BIRT,,25/8/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,9/10/18,2018,,0
33362,2372,WSA,EFSA0119713,MIIS,,26/8/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,10/10/18,2018,,0
33363,10464,WSA,EFSA0119770,MIIS,,27/8/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,10/10/18,2018,,1
33364,9094,WSA,EFSA0120023,MIIS,,1/9/18,2018,20.8,24/8/18,Friday,WEEKDAY,3,10/10/18,2018,,0
33365,6106,WSA,EFSA0121118,FLXI,6.0,23/9/18,2018,453.0,24/8/18,Friday,WEEKDAY,3,14/10/18,2018,,0
33366,8481,WSA,EFSA0120257,FLXI,3.0,6/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,15/10/18,2018,,0
33367,6230,WSA,EFSA0120213,FLXI,4.0,5/9/18,2018,250.0,24/8/18,Friday,WEEKDAY,3,16/10/18,2018,,0
33368,9922,WSA,EFSA0119832,BIRT,,28/8/18,2018,3.6,24/8/18,Friday,WEEKDAY,3,17/10/18,2018,,0
33369,4649,WSA,EFSA0120310,FLXI,3.0,7/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,17/10/18,2018,,0
33370,10283,WSA,EFSA0120209,FLXI,4.0,5/9/18,2018,443.0,24/8/18,Friday,WEEKDAY,3,18/10/18,2018,,0
33371,8999,WSA,EFSA0120229,FLXI,7.0,5/9/18,2018,39.94,24/8/18,Friday,WEEKDAY,3,18/10/18,2018,,0
33372,5750,WSA,EFSA0120758,BIRT,,16/9/18,2018,7.2,24/8/18,Friday,WEEKDAY,3,19/10/18,2018,,0
33373,3580,WSA,EFSA0121277,FLXI,6.0,26/9/18,2018,477.0,24/8/18,Friday,WEEKDAY,3,19/10/18,2018,,0
33374,10705,WSA,EFSA0121381,FLXI,3.0,28/9/18,2018,463.0,24/8/18,Friday,WEEKDAY,3,19/10/18,2018,,0
33375,7572,WSA,EFSA0120214,FLXI,7.0,5/9/18,2018,238.17,24/8/18,Friday,WEEKDAY,3,20/10/18,2018,,0
33376,6568,WSA,EFSA0120355,FLXI,5.0,8/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,21/10/18,2018,,0
33377,4745,WSA,EFSA0120526,BIRT,,11/9/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,21/10/18,2018,,0
33378,3856,WSA,EFSA0120317,FLXI,3.0,7/9/18,2018,355.0,24/8/18,Friday,WEEKDAY,3,22/10/18,2018,,0
33379,9831,WSA,EFSA0119751,FLXI,3.0,27/8/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,23/10/18,2018,,0
33380,6517,WSA,EFSA0121047,FLXI,3.0,22/9/18,2018,53.5,24/8/18,Friday,WEEKDAY,3,23/10/18,2018,,0
33381,2522,WSA,EFSA0120396,FLXI,5.0,9/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,26/10/18,2018,,0
33382,9905,WSA,EFSA0120012,FLXI,3.0,1/9/18,2018,36.0,24/8/18,Friday,WEEKDAY,3,27/10/18,2018,,0
33383,8847,WSA,EFSA0120906,BIRT,,19/9/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,28/10/18,2018,,0
33384,10573,WSA,EFSA0121377,FLXI,7.0,28/9/18,2018,487.0,24/8/18,Friday,WEEKDAY,3,28/10/18,2018,,0
33385,4386,WSA,EFSA0120320,MIIS,,7/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,29/10/18,2018,,1
33386,7420,WSA,EFSA0120612,FLXI,3.0,13/9/18,2018,34.0,24/8/18,Friday,WEEKDAY,3,30/10/18,2018,,0
33387,6530,WSA,EFSA0120689,FLXI,4.0,15/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,31/10/18,2018,,0
33388,10615,WSA,EFSA0120752,FLXI,7.0,16/9/18,2018,47.67,24/8/18,Friday,WEEKDAY,3,31/10/18,2018,,0
33389,6582,WSA,EFSA0121520,FLXI,1.0,1/10/18,2018,472.0,24/8/18,Friday,WEEKDAY,3,31/10/18,2018,,0
33390,10364,WSA,EFSA0120297,BIRT,,6/9/18,2018,4.5,24/8/18,Friday,WEEKDAY,3,1/11/18,2018,,0
33391,9805,WSA,EFSA0120423,BIRT,,9/9/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,1/11/18,2018,,0
33392,9057,WSA,EFSA0120523,FLXI,2.0,11/9/18,2018,50.0,24/8/18,Friday,WEEKDAY,3,2/11/18,2018,,0
33393,4256,WSA,EFSA0121094,FLXI,4.0,23/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,2/11/18,2018,,0
33394,10922,WSA,EFSA0120323,MIIS,,7/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,3/11/18,2018,,0
33395,2725,WSA,EFSA0120827,FLXI,5.0,18/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,3/11/18,2018,,0
33396,9342,WSA,EFSA0121146,MIIS,,24/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,3/11/18,2018,,0
33397,8942,WSA,EFSA0120285,FLXI,4.0,6/9/18,2018,57.0,24/8/18,Friday,WEEKDAY,3,4/11/18,2018,,0
33398,7251,WSA,EFSA0120459,MIIS,,10/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,4/11/18,2018,,0
33399,8645,WSA,EFSA0120731,FLXI,5.0,16/9/18,2018,500.0,24/8/18,Friday,WEEKDAY,3,4/11/18,2018,,1
33400,8742,WSA,EFSA0120794,MIIS,,17/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,4/11/18,2018,,0
33401,4359,WSA,EFSA0120405,MIIS,,9/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,6/11/18,2018,,0
33402,4259,WSA,EFSA0120577,BIRT,,12/9/18,2018,20.0,24/8/18,Friday,WEEKDAY,3,7/11/18,2018,,1
33403,7189,WSA,EFSA0121134,FLXI,7.0,24/9/18,2018,195.0,24/8/18,Friday,WEEKDAY,3,9/11/18,2018,,1
33404,7335,WSA,EFSA0120892,MIIS,,19/9/18,2018,100.0,24/8/18,Friday,WEEKDAY,3,11/11/18,2018,,1
33405,3261,WSA,EFSA0120712,BIRT,,15/9/18,2018,30.0,24/8/18,Friday,WEEKDAY,3,12/11/18,2018,,1
33406,5658,WSA,EFSA0120890,FLXI,2.0,19/9/18,2018,156.0,24/8/18,Friday,WEEKDAY,3,12/11/18,2018,,1
33407,10185,WSA,EFSA0121113,BIRT,,23/9/18,2018,2.5,24/8/18,Friday,WEEKDAY,3,17/11/18,2018,,1
33408,5674,WSA,EFSA0119704,FLXI,3.0,26/8/18,2018,256.8,25/8/18,Saturday,WEEKEND,3,26/9/18,2018,,0
33409,11185,WSA,EFSA0119783,BIRT,,27/8/18,2018,9.0,25/8/18,Saturday,WEEKEND,3,27/9/18,2018,,0
33410,4615,WSA,EFSA0120254,BIRT,,5/9/18,2018,36.0,25/8/18,Saturday,WEEKEND,3,28/9/18,2018,,0
33411,7636,WSA,EFSA0119769,MIIS,,27/8/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,29/9/18,2018,,0
33412,9677,WSA,EFSA0120093,BIRT,,2/9/18,2018,38.0,25/8/18,Saturday,WEEKEND,3,29/9/18,2018,,0
33413,10822,WSA,EFSA0119771,MIIS,,27/8/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,30/9/18,2018,,0
33414,2668,WSA,EFSA0120124,BIRT,,3/9/18,2018,10.2,25/8/18,Saturday,WEEKEND,3,4/10/18,2018,,0
33415,4580,WSA,EFSA0120189,BIRT,,4/9/18,2018,4.5,25/8/18,Saturday,WEEKEND,3,6/10/18,2018,,0
33416,8359,WSA,EFSA0120724,MIIS,,15/9/18,2018,101.0,25/8/18,Saturday,WEEKEND,3,6/10/18,2018,,0
33417,9768,WSA,EFSA0120159,MIIS,,4/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,7/10/18,2018,,1
33418,7403,WSA,EFSA0120725,BIRT,,15/9/18,2018,37.0,25/8/18,Saturday,WEEKEND,3,7/10/18,2018,,0
33419,5601,WSA,EFSA0119712,MIIS,,26/8/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,11/10/18,2018,,0
33420,9502,WSA,EFSA0120036,FLXI,4.0,2/9/18,2018,500.0,25/8/18,Saturday,WEEKEND,3,11/10/18,2018,,0
33421,1595,WSA,EFSA0120372,FLXI,7.0,8/9/18,2018,18.0,25/8/18,Saturday,WEEKEND,3,11/10/18,2018,,0
33422,9780,WSA,EFSA0120010,MIIS,,1/9/18,2018,49.7,25/8/18,Saturday,WEEKEND,3,12/10/18,2018,,0
33423,6243,WSA,EFSA0120192,BIRT,,4/9/18,2018,3.6,25/8/18,Saturday,WEEKEND,3,14/10/18,2018,,0
33424,6517,WSA,EFSA0120238,FLXI,8.0,5/9/18,2018,11.0,25/8/18,Saturday,WEEKEND,3,14/10/18,2018,,1
33425,10655,WSA,EFSA0119963,BIRT,,31/8/18,2018,30.0,25/8/18,Saturday,WEEKEND,3,15/10/18,2018,,0
33426,9620,WSA,EFSA0120644,FLXI,2.0,14/9/18,2018,375.0,25/8/18,Saturday,WEEKEND,3,17/10/18,2018,,0
33427,9515,WSA,EFSA0120803,BIRT,,17/9/18,2018,30.0,25/8/18,Saturday,WEEKEND,3,17/10/18,2018,,0
33428,8590,WSA,EFSA0119756,FLXI,4.0,27/8/18,2018,455.3,25/8/18,Saturday,WEEKEND,3,18/10/18,2018,,0
33429,10789,WSA,EFSA0120742,MIIS,,16/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,19/10/18,2018,,0
33430,9823,WSA,EFSA0120168,MIIS,,4/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,20/10/18,2018,,0
33431,5685,WSA,EFSA0120547,FLXI,7.0,12/9/18,2018,347.0,25/8/18,Saturday,WEEKEND,3,22/10/18,2018,,0
33432,10065,WSA,EFSA0120358,MIIS,,8/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,24/10/18,2018,,0
33433,1662,WSA,EFSA0121330,FLXI,5.0,27/9/18,2018,457.0,25/8/18,Saturday,WEEKEND,3,25/10/18,2018,,0
33434,9675,WSA,EFSA0121432,FLXI,8.0,29/9/18,2018,452.0,25/8/18,Saturday,WEEKEND,3,25/10/18,2018,,0
33435,1730,WSA,EFSA0121276,FLXI,8.0,26/9/18,2018,451.0,25/8/18,Saturday,WEEKEND,3,26/10/18,2018,,0
33436,10678,WSA,EFSA0119997,FLXI,4.0,1/9/18,2018,135.0,25/8/18,Saturday,WEEKEND,3,28/10/18,2018,,0
33437,10717,WSA,EFSA0120494,FLXI,1.0,11/9/18,2018,500.0,25/8/18,Saturday,WEEKEND,3,28/10/18,2018,,0
33438,8930,WSA,EFSA0120782,FLXI,6.0,17/9/18,2018,206.0,25/8/18,Saturday,WEEKEND,3,28/10/18,2018,,1
33439,8112,WSA,EFSA0120352,FLXI,7.0,8/9/18,2018,168.0,25/8/18,Saturday,WEEKEND,3,29/10/18,2018,,1
33440,6184,WSA,EFSA0120399,FLXI,7.0,9/9/18,2018,300.0,25/8/18,Saturday,WEEKEND,3,29/10/18,2018,,0
33441,1813,WSA,EFSA0121043,MIIS,,22/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,29/10/18,2018,,0
33442,6063,WSA,EFSA0121059,BIRT,,22/9/18,2018,17.3,25/8/18,Saturday,WEEKEND,3,29/10/18,2018,,0
33443,10245,WSA,EFSA0121166,FLXI,2.0,24/9/18,2018,14.9,25/8/18,Saturday,WEEKEND,3,30/10/18,2018,,0
33444,11067,WSA,EFSA0121430,FLXI,6.0,29/9/18,2018,474.0,25/8/18,Saturday,WEEKEND,3,30/10/18,2018,,0
33445,10746,WSA,EFSA0120527,BIRT,,11/9/18,2018,30.0,25/8/18,Saturday,WEEKEND,3,31/10/18,2018,,0
33446,6457,WSA,EFSA0120578,BIRT,,12/9/18,2018,18.0,25/8/18,Saturday,WEEKEND,3,31/10/18,2018,,0
33447,7680,WSA,EFSA0120881,FLXI,2.0,19/9/18,2018,500.0,25/8/18,Saturday,WEEKEND,3,31/10/18,2018,,0
33448,4830,WSA,EFSA0120510,MIIS,,11/9/18,2018,100.0,25/8/18,Saturday,WEEKEND,3,1/11/18,2018,,0
33449,7275,WSA,EFSA0121206,FLXI,7.0,25/9/18,2018,46.4,25/8/18,Saturday,WEEKEND,3,1/11/18,2018,,0
33450,4679,WSA,EFSA0121155,FLXI,3.0,24/9/18,2018,69.9,25/8/18,Saturday,WEEKEND,3,3/11/18,2018,,0
33451,6311,WSA,EFSA0121103,FLXI,1.0,23/9/18,2018,50.0,25/8/18,Saturday,WEEKEND,3,4/11/18,2018,,0
33452,8507,WSA,EFSA0120650,FLXI,5.0,14/9/18,2018,115.03,25/8/18,Saturday,WEEKEND,3,6/11/18,2018,,0
33453,1682,WSA,EFSA0120500,FLXI,7.0,11/9/18,2018,500.0,25/8/18,Saturday,WEEKEND,3,8/11/18,2018,,1
33454,5311,WSA,EFSA0120839,FLXI,4.0,18/9/18,2018,150.0,25/8/18,Saturday,WEEKEND,3,14/11/18,2018,,1
33455,6476,WSA,EFSA0121056,BIRT,,22/9/18,2018,30.0,25/8/18,Saturday,WEEKEND,3,14/11/18,2018,,1
33456,6329,WSA,EFSA0120815,BIRT,,17/9/18,2018,3.6,25/8/18,Saturday,WEEKEND,3,15/11/18,2018,,1
33457,10183,WSA,EFSA0121089,FLXI,4.0,23/9/18,2018,177.0,25/8/18,Saturday,WEEKEND,3,17/11/18,2018,,1
33458,10435,WSA,EFSA0121429,FLXI,6.0,29/9/18,2018,454.0,25/8/18,Saturday,WEEKEND,3,23/11/18,2018,,1
33459,10388,WSA,EFSA0121625,FLXI,3.0,3/10/18,2018,467.0,25/8/18,Saturday,WEEKEND,3,28/11/18,2018,,1
33460,10471,WSA,EFSA0121626,FLXI,2.0,3/10/18,2018,453.0,25/8/18,Saturday,WEEKEND,3,28/11/18,2018,,1
